Timestamp,Count
2025-04-04 15:56:10,0
2025-04-04 15:56:20,0
2025-04-04 15:56:30,0
2025-04-04 15:56:40,1
2025-04-04 15:56:50,0
2025-04-04 15:57:00,1
2025-04-04 15:57:10,1
2025-04-04 15:57:20,0
2025-04-04 15:57:30,0
2025-04-04 15:57:40,1
2025-04-04 15:57:50,0
2025-04-04 15:58:00,2
