Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745017006.28,0,0,33.4,2.6,3.6,3.6,24.84140625,42.807138631386124,1004.442368275317,73.58897433024192,516660.8
1745017011.26,0,0,31.0,2.6,3.6,3.6,24.831601562499998,42.782921818122524,1004.4489490051517,73.53379679167381,518242.6
1745017016.23,0,0,35.4,2.6,3.6,3.6,24.831601562499998,42.782921818122524,1004.4489490051517,73.53379679167381,518242.6
1745017021.29,0,0,36.6,2.4,3.4,3.6,24.831484375,42.92626836894783,1004.4501083810635,73.52407577561847,516189.0
1745017026.26,0,0,30.6,2.4,3.4,3.6,24.84734375,43.4781350740034,1004.4523460082517,73.50531397940269,514148.0
1745017031.35,0,0,32.8,2.0,3.0,4.0,24.8425390625,43.483367616097965,1004.4378294422917,73.62703145555167,516502.0
1745017036.26,0,0,30.8,2.0,3.0,4.0,24.840234375,43.19913701586812,1004.438703654432,73.61970153524382,519116.6
1745017041.29,0,0,36.4,2.0,3.0,4.0,24.8453125,43.041127468669586,1004.4475762796616,73.54530665588287,519356.6
1745017046.26,0,0,33.4,2.0,3.0,4.0,24.8428125,42.943684621497894,1004.4321854997199,73.67435470463333,522241.0
1745017051.3,0,0,32.4,2.0,3.8,4.8,24.8334765625,42.89291111026317,1004.4504045772104,73.52159234298833,524753.2
1745017056.24,0,0,32.4,2.0,3.8,4.8,24.8236328125,42.892949060717704,1004.446068804076,73.55794664411896,525894.0
1745017061.29,0,0,33.0,2.6,3.4,5.0,24.818437499999998,42.916634672640406,1004.4539524269725,73.49184469684708,527121.2
1745017066.26,0,0,34.6,2.6,3.4,5.0,24.8363671875,42.947577221781216,1004.4457679738962,73.56046875381503,528027.8
1745017071.29,0,0,33.2,3.0,3.0,6.0,24.859765625,43.00690756568534,1004.4372770597441,73.63166314011968,526301.6
1745017076.26,0,0,39.8,3.0,3.0,6.0,24.8801953125,43.04972718742274,1004.4037877314698,73.91246749878994,525977.4
1745017081.29,0,0,33.4,2.8,3.0,5.8,24.9042578125,43.18327676114214,1004.4096314288156,73.86346817884385,525729.6
1745017086.26,0,0,34.0,2.8,3.0,5.8,24.928203125000003,43.281002993194555,1004.4088326777085,73.87016564321183,525648.2
1745017091.29,0,0,29.4,2.0,3.0,5.0,24.9257421875,43.28419703159326,1004.40130653212,73.93327249620482,527040.6
1745017096.28,0,0,34.4,2.0,3.0,5.0,24.929375,43.17688237319705,1004.3863847459639,74.05839268903178,529264.8
1745017101.29,0,0,33.6,2.0,3.4,6.0,24.932460937499997,43.06841336287624,1004.3980131255237,73.96088775260012,531343.6
1745017106.24,0,0,33.6,2.0,3.4,6.0,24.931796875,43.18295761504183,1004.4002886229949,73.94180754485853,532010.8
1745017111.34,0,0,26.6,2.0,4.0,4.4,24.9469140625,43.268078491959166,1004.4026278805408,73.9221928991787,533941.0
1745017116.26,0,0,34.2,2.0,4.0,4.4,24.9576171875,43.285526539864236,1004.397549842081,73.96477242696689,533689.8
1745017121.29,0,0,33.0,2.0,4.0,4.0,24.952890625000002,43.47052119255973,1004.3916432328858,74.01429995038093,535461.6
1745017126.26,0,0,31.2,2.0,4.0,4.0,24.9253125,43.67975554360574,1004.3720981102078,74.17818856458652,538186.2
1745017131.3,0,0,29.4,2.0,4.0,4.0,24.911992187499997,43.896716959966014,1004.3687079424008,74.20661600101025,539911.4
1745017136.26,0,0,34.0,2.0,4.0,4.0,24.890507812499997,43.65253099108362,1004.3095514002094,74.70267600380868,542939.0
1745017141.29,0,0,37.0,2.0,4.0,4.0,24.8663671875,43.454772237071936,1004.1631958375738,75.93003312572684,545474.6
1745017146.26,0,0,34.8,2.0,4.0,4.0,24.8512890625,43.42172541204123,1004.01376165755,77.18335883757166,548925.0
1745017151.26,0,0,33.6,1.4,3.4,3.4,24.8512890625,43.42172541204123,1004.01376165755,77.18335883757166,548925.0
1745017156.26,0,0,30.4,1.4,3.4,3.4,24.867890625,43.43058729797171,1003.9087253933436,78.06439823050201,550443.2
1745017161.27,0,0,30.4,1.8,3.8,3.8,24.891445312500004,43.13089949093094,1003.814682819165,78.85329604794828,552965.2
1745017166.26,0,0,26.0,1.8,3.8,3.8,24.8708203125,42.796655160761254,1003.6511943302623,80.22489251477828,558439.2
1745017171.29,0,0,21.0,1.6,2.8,2.8,24.842148437499997,42.5463202411288,1003.4758996740909,81.6957356932912,561590.6
1745017176.29,0,0,26.4,1.6,2.8,2.8,24.803281250000005,42.349463901111825,1003.3625002744129,82.64733882117064,566770.0
1745017181.28,0,0,30.8,1.8,2.8,2.8,24.731562500000003,42.26315903282949,1003.3536303730474,82.72177569406668,573196.2
1745017186.27,0,0,26.2,1.8,2.8,2.8,24.526484375,41.987101907859206,1003.3753402377154,82.5395846082135,580469.4
1745017191.28,0,0,25.6,1.0,2.0,2.0,24.273945312499997,41.8889585401295,1003.3764115122515,82.53059451892992,587839.8
1745017196.27,0,0,26.0,1.0,2.0,2.0,23.9350390625,42.175270024021174,1003.3922375364866,82.39778412882818,593098.4
1745017201.29,0,0,25.2,2.4,2.6,2.6,23.54953125,42.330166207073304,1003.3975462089845,82.35323458437055,599494.4
1745017206.27,0,0,24.4,2.4,2.6,2.6,23.0996875,42.496414611071465,1003.3724329020952,82.56398301596045,605074.6
1745017211.3,0,0,24.4,2.0,2.6,2.6,22.5763671875,43.340704353325314,1003.3782598812326,82.51508314507404,611956.8
1745017216.24,0,0,24.4,2.0,2.6,2.6,22.5763671875,43.340704353325314,1003.3782598812326,82.51508314507404,611956.8
1745017221.3,0,0,24.8,2.6,3.6,3.6,21.894609374999998,44.663909174406875,1003.3709461893835,82.57645945434919,622086.8
1745017226.26,0,0,27.8,2.6,3.6,3.6,21.711835937500002,45.33521352764346,1003.3678372075556,82.60254995945874,623468.4
1745017231.36,0,0,28.8,3.0,4.0,4.0,21.532460937499998,45.9155744487209,1003.3699721744631,82.58463330006202,627158.0
1745017236.27,0,0,24.6,3.0,4.0,4.0,23.821562500000002,57.066939334196704,925.1894039535442,876.0426126887567,1771143.8
1745017241.3,0,0,26.0,3.0,4.0,6.0,21.456328125,47.223625663407454,1003.3766270008239,82.5287862497697,627386.4
1745017246.26,0,0,25.8,3.0,4.0,6.0,21.34328125,47.468664270417854,1003.3716295955339,82.57072429595011,630081.8
1745017251.3,0,0,25.4,2.0,4.0,5.0,21.193828125,47.38705299148445,1003.3632123200259,82.64136226741698,638035.8
1745017256.27,0,0,21.6,2.0,4.0,5.0,21.06390625,47.5240054168045,1003.3522331187362,82.7335005607031,638767.4
1745017261.28,0,0,21.6,2.0,4.0,4.8,21.0639453125,48.060149772631675,1003.3678065863414,82.60280710379325,638890.4
1745017266.29,0,0,24.8,2.0,4.0,4.8,21.100507812500002,48.34329144717975,1003.3825810635942,82.47882006998921,639491.6
1745017271.3,0,0,27.4,1.8,3.8,3.8,21.187382812499997,48.74611321073944,1003.3860683051932,82.44955545503925,641061.6
1745017276.28,0,0,26.8,1.8,3.8,3.8,21.254140625,48.94844679820689,1003.4028280611313,82.30891085459317,642031.2
1745017281.3,0,0,23.2,1.0,3.0,3.0,21.304375,48.86990911306786,1003.4035263456108,82.30305044805854,643613.2
1745017286.24,0,0,21.6,1.0,3.0,3.0,21.304375,48.86990911306786,1003.4035263456108,82.30305044805854,643613.2
1745017291.29,0,0,24.2,1.6,3.0,3.0,21.2951171875,48.71400047105024,1003.4034346846149,82.30381990437365,646319.2
1745017296.26,0,0,19.8,1.6,3.0,3.0,21.171328125000002,48.14776816129597,1003.4082305175361,82.26357425534836,652306.8
1745017301.31,0,0,24.4,1.0,3.0,3.0,21.032109375,48.08830270351477,1003.390320798046,82.41386903785471,652944.0
1745017306.26,0,0,26.2,1.0,3.0,3.0,20.966484375,48.47912411402174,1003.3841767073429,82.46542952200666,655511.0
1745017311.28,0,0,26.2,2.2,3.2,3.2,20.881484375,48.56625630525765,1003.3527627266664,82.72905632975474,658570.0
1745017316.3,0,0,26.0,2.2,3.2,3.2,20.828632812499997,48.7167997128385,1003.32936559728,82.92540942592782,660498.6
1745017321.34,0,0,26.4,3.0,4.0,4.0,20.8903515625,49.042214976755965,1003.356254187024,82.69975539022137,660462.0
1745017326.28,0,0,22.2,3.0,4.0,4.0,20.930312500000003,49.196106334699664,1003.3555502177582,82.70566312650494,663727.2
1745017331.27,0,0,30.4,3.0,4.0,4.0,20.907226562500004,48.819187573137235,1003.3446009178773,82.79755118426047,664490.8
1745017336.3,0,0,25.8,2.2,3.2,3.2,20.852421874999997,48.6257456751079,1003.3448757377982,82.79524481012592,667505.0
1745017341.31,0,0,7.8,2.2,3.2,3.2,20.8971484375,48.580073657489194,1003.365997379769,82.617990316131,676700.4
1745017346.5,0,0,8.4,3.0,4.4,4.4,21.446132812499997,48.44221371781074,1003.3813551532132,82.48910793080418,685746.6
1745017351.35,0,0,8.4,3.0,4.4,4.4,21.681640625,48.23317871469243,1003.3787220894644,82.51120437514268,693192.2
1745017356.37,0,0,16.8,3.4,9.2,10.4,21.765742187500003,48.13183974192358,1003.3864312029557,82.44651038491001,698919.8
1745017361.3,0,0,16.8,3.4,9.2,10.4,21.870664062499998,47.282539810091194,1003.3940773571306,82.38234452652591,709168.0
1745017366.37,0,0,8.6,3.8,7.6,9.0,21.940703125000006,47.028680561558545,1003.3820853281643,82.48298028145568,714259.2
1745017371.27,0,0,12.2,3.8,7.6,9.0,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017376.23,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017381.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017386.21,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017391.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017396.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017401.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017406.21,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017411.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017416.22,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017421.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017426.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017431.21,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017436.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017441.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017446.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017451.21,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017456.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017461.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017466.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017471.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017476.22,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017481.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017486.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017491.2,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017496.21,0,0,12.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017501.23,0,0,556.2,3.0,5.2,7.2,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017506.29,0,0,27.0,3.4,5.4,5.4,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017511.23,0,0,26.6,3.4,5.4,5.4,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017516.23,0,0,25.0,3.4,5.4,5.4,21.8919140625,47.00046786947223,1003.3809178807776,82.49277733054558,715022.2
1745017521.26,0,0,20.2,3.4,5.4,5.4,20.3823828125,50.32722721646905,1003.3983533395382,82.34646125188848,661877.8
1745017526.26,0,0,24.8,3.4,5.4,5.4,20.349375000000002,50.285954773706436,1003.4090052815767,82.25707256475877,667749.0
1745017531.24,0,0,24.8,3.4,5.4,5.4,20.308437500000004,50.34686372840944,1003.3975185190778,82.35346704283734,673863.2
1745017536.24,0,0,24.8,3.4,5.4,5.4,20.225937499999997,50.438632334505805,1003.3495671760645,82.75587430056873,678045.0
1745017541.24,0,0,24.8,3.4,5.4,5.4,20.091445312499996,50.43517661551653,1003.3384121194451,82.8494887562418,681882.2
1745017546.23,0,0,24.8,3.4,5.4,5.4,19.923945312500003,50.53446787861304,1003.3448370111525,82.79556981917702,686302.6
1745017551.26,0,0,30.4,3.4,5.4,5.4,19.71640625,50.72492835340681,1003.3366943662888,82.86390452718396,688820.8
1745017556.26,0,0,23.6,3.4,5.4,5.4,19.414453125,50.90146271067393,1003.3226167588971,82.98204815825412,696616.8
1745017561.26,0,0,30.0,3.4,5.4,5.4,19.102421874999997,51.334446112207125,1003.2834038105105,83.31114072596469,699344.2
1745017566.26,0,0,29.4,3.4,5.4,5.4,18.811679687499996,51.94491496419833,1003.2629809768256,83.48254244931047,703123.4
1745017571.26,0,0,31.6,3.4,5.4,5.4,18.6660546875,52.62849021158377,1003.2681641590941,83.43904153498359,703417.0
1745017576.26,0,0,32.2,3.4,5.4,5.4,18.5918359375,53.21537792489776,1003.262631458171,83.48547590505015,704731.6
1745017581.25,0,0,32.2,3.4,5.4,5.4,18.5397265625,53.75309952897494,1003.2551576964413,83.54820130714468,705622.8
1745017586.25,0,0,32.2,3.4,5.4,5.4,18.5483203125,54.20977735096545,1003.2549070038125,83.550305574294,706203.4
1745017591.24,0,0,32.2,3.4,5.4,5.4,18.511328125,54.38722320009763,1003.2447683190679,83.63539797343677,707979.0
1745017596.23,0,0,32.2,3.4,5.4,5.4,18.5476953125,54.56333190650891,1003.2367243946046,83.70290920569899,708719.2
1745017601.32,0,0,32.6,3.4,5.4,5.4,18.5832421875,54.59489273227291,1003.2031092938198,83.98504173422813,710965.6
1745017606.26,0,0,34.4,3.4,5.4,5.4,18.635312499999998,54.68498619861591,1003.1927034859498,84.07237902196849,714861.4
1745017611.26,0,0,28.2,3.4,5.4,5.4,18.754101562499997,54.624399438821875,1003.1408450797559,84.50765002442351,716685.8
1745017616.23,0,0,26.8,3.4,5.4,5.4,18.754101562499997,54.624399438821875,1003.1408450797559,84.50765002442351,716685.8
1745017621.25,0,0,25.2,3.0,5.0,5.0,18.754101562499997,54.624399438821875,1003.1408450797559,84.50765002442351,716685.8
1745017626.23,0,0,27.8,3.0,5.0,5.0,18.754101562499997,54.624399438821875,1003.1408450797559,84.50765002442351,716685.8
1745017631.28,0,0,24.0,3.0,4.4,4.4,18.754101562499997,54.624399438821875,1003.1408450797559,84.50765002442351,716685.8
1745017636.2,0,0,24.0,3.0,4.4,4.4,18.754101562499997,54.624399438821875,1003.1408450797559,84.50765002442351,716685.8
1745017641.23,0,0,24.0,3.0,4.0,4.0,18.754101562499997,54.624399438821875,1003.1408450797559,84.50765002442351,716685.8
1745017646.2,0,0,24.0,3.0,4.0,4.0,18.754101562499997,54.624399438821875,1003.1408450797559,84.50765002442351,716685.8
1745017651.26,0,0,28.8,2.4,4.0,4.8,18.754101562499997,54.624399438821875,1003.1408450797559,84.50765002442351,716685.8
1745017656.26,0,0,29.0,2.4,4.0,4.8,19.881601562500002,52.44532288659805,1003.0136059553163,85.57569007100798,731705.8
1745017661.29,0,0,28.4,2.4,3.4,4.4,19.9065625,52.02922896222915,1002.9911152454775,85.76448779855727,735681.8
1745017666.26,0,0,27.2,2.4,3.4,4.4,19.9474609375,51.98236745836194,1003.0187294150412,85.5326813419955,734721.2
1745017671.28,0,0,32.0,3.0,4.0,5.6,19.9126953125,51.77845741908699,1003.0267003519879,85.46577098264314,738891.6
1745017676.27,0,0,26.8,3.0,4.0,5.6,19.821796874999997,51.751300148776934,1003.0634266123001,85.15748360388501,741814.6
1745017681.33,0,0,32.6,3.0,4.8,5.8,19.7155078125,51.809204551204814,1003.1084506916247,84.77955487750994,742626.0
1745017686.25,0,0,32.6,3.0,4.8,5.8,19.712343749999995,51.824523186509865,1003.157944874941,84.36411996088248,746638.0
1745017691.28,0,0,32.6,3.0,5.0,6.0,19.68046875,51.8483134080041,1003.2053948960192,83.96585799158467,746540.4
