Timestamp,Count
2025-04-04 15:19:35,3
2025-04-04 15:19:45,4
2025-04-04 15:19:55,0
2025-04-04 15:20:05,0
2025-04-04 15:20:15,1
2025-04-04 15:20:25,0
2025-04-04 15:20:35,1
2025-04-04 15:20:45,2
2025-04-04 15:20:55,1
2025-04-04 15:21:05,1
2025-04-04 15:21:15,1
2025-04-04 15:21:25,0
