Both Sensors Readings
Current Time,Temperature (C),Gas (ohm),Humidity (%),Pressure (hPa),Altitude (m),PM1.0 (standard),PM2.5 (standard),PM10 (standard),PM1.0 (env),PM2.5 (env),PM10 (env),Particles >0.3um,Particles >0.5um,Particles >1.0um,Particles >2.5um,Particles >5.0um,Particles >10um
2025-02-21 16:47:53,23.6284375,154236,37.0692871919045,1009.8635457530663,28.232773401999218,1,2,2,1,2,2,324,92,18,1,0,0
2025-02-21 16:47:54,23.63390625,155093,37.058273824274245,1009.8554413516796,28.300431455190285,2,2,2,2,2,2,375,112,20,1,0,0
2025-02-21 16:47:55,23.640546875,156104,37.06471759182219,1009.8579022941856,28.2798866983701,2,2,2,2,2,2,375,112,20,1,0,0
2025-02-21 16:47:56,23.63546875,155525,37.052650256137724,1009.8546020311669,28.307438387941886,2,2,2,2,2,2,375,112,20,1,0,0
2025-02-21 16:47:57,23.6411328125,156542,37.04165735199943,1009.8537122843726,28.314866301568472,2,2,3,2,2,3,384,114,17,2,0,0
2025-02-21 16:47:58,23.648359375,156688,37.04815891857349,1009.8692064642349,28.185516292490643,2,2,3,2,2,3,384,114,17,2,0,0
2025-02-21 16:47:59,23.643671875,156542,37.041911054769685,1009.8682799170117,28.193251338352162,2,2,3,2,2,3,384,114,17,2,0,0
2025-02-21 16:47:59,23.6493359375,157129,37.01936125227172,1009.8587782966675,28.272573551536137,2,3,3,2,3,3,408,119,22,3,0,0
2025-02-21 16:48:00,23.6555859375,157129,37.019985499394366,1009.85714281629,28.286227065117174,2,3,3,2,3,3,408,119,22,3,0,0
2025-02-21 16:48:01,23.65109375,157129,37.019536817674734,1009.8599868740071,28.262483972642084,2,3,3,2,3,3,408,119,22,3,0,0
2025-02-21 16:48:02,23.6559765625,158318,36.99113422659314,1009.8560717577448,28.29516861431652,2,3,3,2,3,3,423,122,21,3,0,0
2025-02-21 16:48:03,23.662421875,157129,36.99755532556603,1009.859928869486,28.26296821216949,2,3,3,2,3,3,423,122,21,3,0,0
2025-02-21 16:48:04,23.6587109375,157870,36.98562972979324,1009.8589085675897,28.27148600896304,2,3,3,2,3,3,423,122,21,3,0,0
2025-02-21 16:48:05,23.664375,158318,36.980417774398,1009.8545734491554,28.307677000368184,2,3,3,2,3,3,414,118,22,3,0,0
2025-02-21 16:48:06,23.6696484375,158467,36.963613283873904,1009.8426971841951,28.406824602225793,2,3,3,2,3,3,414,118,22,3,0,0
2025-02-21 16:48:06,23.6653515625,158617,36.94008008513252,1009.8510345227024,28.33722121307513,2,3,3,2,3,3,414,118,22,3,0,0
2025-02-21 16:48:07,23.6712109375,159372,36.946440249050795,1009.8539144194791,28.313178807404665,2,2,3,2,2,3,402,115,22,2,0,0
2025-02-21 16:48:08,23.677265625,159524,36.947044125931406,1009.8571198635399,28.28641868214862,2,2,3,2,2,3,402,115,22,2,0,0
2025-02-21 16:48:09,23.6721875,158768,36.934986081928244,1009.8624323291641,28.242068583580622,2,2,3,2,2,3,402,115,22,2,0,0
2025-02-21 16:48:10,23.677265625,159221,36.92971691009307,1009.8640095780698,28.228901260496002,1,2,3,1,2,3,393,113,20,2,0,0
2025-02-21 16:48:11,23.68390625,159372,36.930379017358575,1009.8630245922654,28.23712420057559,1,2,3,1,2,3,393,113,20,2,0,0
2025-02-21 16:48:12,23.6786328125,159828,36.918302789601825,1009.8645667013374,28.22425024076928,1,2,3,1,2,3,393,113,20,2,0,0
2025-02-21 16:48:12,23.683515625,160134,36.92456468221545,1009.8640957418119,28.228181941521342,1,2,3,1,2,3,393,111,18,3,1,0
2025-02-21 16:48:13,23.6899609375,161058,36.91943202250256,1009.8662298412452,28.210365899374782,1,2,3,1,2,3,393,111,18,3,1,0
2025-02-21 16:48:14,23.6848828125,161058,36.91315082605065,1009.8612079343936,28.25229019132308,1,2,3,1,2,3,393,111,18,3,1,0
2025-02-21 16:48:15,23.69015625,161680,36.91945149320101,1009.8613880987647,28.250786125522836,1,2,3,1,2,3,393,109,20,3,1,0
2025-02-21 16:48:16,23.6971875,160287,36.902827726672996,1009.8662214135476,28.21043625602502,1,2,3,1,2,3,393,109,20,3,1,0
2025-02-21 16:48:17,23.69171875,159676,36.89073412322113,1009.8639932606281,28.229037483065518,1,2,3,1,2,3,393,109,20,3,1,0
2025-02-21 16:48:17,23.698359375,161368,36.8971700196088,1009.8664527931027,28.208504638427804,1,2,3,1,2,3,375,106,17,3,1,0
2025-02-21 16:48:18,23.7034375,161680,36.88612758317611,1009.8628620474747,28.238481171084473,1,2,3,1,2,3,375,106,17,3,1,0
2025-02-21 16:48:19,23.6989453125,161368,36.87413255148079,1009.8570948064989,28.286627866489415,1,2,3,1,2,3,375,106,17,3,1,0
2025-02-21 16:48:20,23.703046875,161680,36.874541065759075,1009.8553207785096,28.301438040679855,1,2,3,1,2,3,360,93,15,3,1,0
2025-02-21 16:48:21,23.7096875,161368,36.88097628343844,1009.8577799278106,28.28090825212617,1,2,3,1,2,3,360,93,15,3,1,0
2025-02-21 16:48:22,23.704609375,161058,36.868923198432284,1009.8562033858242,28.294069739381772,1,2,3,1,2,3,360,93,15,3,1,0
2025-02-21 16:48:23,23.7091015625,161836,36.863597251312584,1009.8499129671739,28.346584373756457,1,2,2,1,2,2,342,83,15,2,1,0
2025-02-21 16:48:24,23.716328125,162464,36.86431691853207,1009.8533488021405,28.317900778342686,1,2,2,1,2,2,342,83,15,2,1,0
2025-02-21 16:48:24,23.7106640625,161836,36.86375285045882,1009.8559630776019,28.296075912340854,1,2,2,1,2,2,342,83,15,2,1,0
2025-02-21 16:48:25,23.7175,162779,36.86443362641413,1009.8570251349497,28.287209507296303,1,1,2,1,1,2,312,75,10,1,1,0
2025-02-21 16:48:26,23.724140625,162621,36.84777570630105,1009.8629290333648,28.237921953649632,1,1,2,1,1,2,312,75,10,1,1,0
2025-02-21 16:48:27,23.717890625,162149,36.84138088983616,1009.864566548108,28.224251519966874,1,1,2,1,1,2,312,75,10,1,1,0
2025-02-21 16:48:28,23.7247265625,163415,36.85938003596721,1009.8707961525075,28.17224519418249,1,2,2,1,2,2,366,83,13,2,1,0
2025-02-21 16:48:29,23.7313671875,162621,36.8427224529244,1009.8732548996162,28.15171901794434,1,2,2,1,2,2,366,83,13,2,1,0
2025-02-21 16:48:30,23.7247265625,162779,36.836288912110135,1009.867351042207,28.20100582120658,1,2,2,1,2,2,366,83,13,2,1,0
2025-02-21 16:48:30,23.7301953125,163415,36.83106095002888,1009.874746238995,28.13926899966686,1,2,3,1,2,3,390,93,18,2,1,0
2025-02-21 16:48:31,23.735859375,163096,36.84316968233807,1009.8686863823916,28.189858063912798,1,2,3,1,2,3,390,93,18,2,1,0
2025-02-21 16:48:32,23.7294140625,162621,36.82521110865662,1009.8699985660913,28.178903634429727,1,2,3,1,2,3,390,93,18,2,1,0
2025-02-21 16:48:33,23.734296875,162621,36.819925100970075,1009.8712490817317,28.168464035670933,1,2,2,1,2,2,375,88,18,2,1,0
2025-02-21 16:48:34,23.740546875,164216,36.820547040019214,1009.8730563253229,28.15337675949603,1,2,2,1,2,2,375,88,18,2,1,0
2025-02-21 16:48:35,23.734296875,163255,36.80261060103232,1009.8712490817317,28.168464035670933,1,2,2,1,2,2,375,88,18,2,1,0
2025-02-21 16:48:36,23.7395703125,163415,36.7973640228976,1009.8679829864109,28.195730189813666,1,2,2,1,2,2,393,95,17,2,1,0
2025-02-21 16:48:36,23.745625,164216,36.797966250837554,1009.8677418279389,28.19774344193061,1,2,2,1,2,2,393,95,17,2,1,0
2025-02-21 16:48:37,23.740546875,163734,36.78591950552372,1009.8644433397386,28.2252800974683,1,2,2,1,2,2,393,95,17,2,1,0
2025-02-21 16:48:38,23.7458203125,164700,36.786443895736305,1009.8680674544194,28.195025029538613,1,2,2,1,2,2,393,97,17,1,0,0
2025-02-21 16:48:39,23.7524609375,164538,36.77556319163583,1009.8601898554313,28.26078942164488,1,2,2,1,2,2,393,97,17,1,0,0
2025-02-21 16:48:40,23.7458203125,164377,36.77490297643902,1009.8594544004866,28.26692922571814,0,1,1,0,1,1,393,97,17,1,0,0
2025-02-21 16:48:41,23.7512890625,164862,36.75236715245359,1009.8685718782905,28.19081397261707,0,1,1,0,1,1,417,102,15,1,0,0
2025-02-21 16:48:42,23.7575390625,165350,36.75875788520274,1009.8703786680529,28.17573045272489,0,1,1,0,1,1,417,102,15,1,0,0
2025-02-21 16:48:42,23.7524609375,164377,36.75248360472024,1009.8688029977275,28.188884530188286,0,1,1,0,1,1,417,102,15,1,0,0
2025-02-21 16:48:43,23.757734375,164862,36.72993125483451,1009.8724269338425,28.15863105872342,1,3,3,1,3,3,441,112,19,4,0,0
2025-02-21 16:48:44,23.7641796875,164862,36.74210940847654,1009.8745592203721,28.140830270085615,1,3,3,1,3,3,441,112,19,4,0,0
2025-02-21 16:48:45,23.757734375,164538,36.74723823311932,1009.8724269338425,28.15863105872342,1,3,3,1,3,3,441,112,19,4,0,0
2025-02-21 16:48:46,23.7641796875,164862,36.73634033374601,1009.8728365602088,28.155211406952475,1,3,3,1,3,3,426,108,19,4,0,0
2025-02-21 16:48:47,23.7704296875,165842,36.73119233504696,1009.8746430667263,28.140130303230546,1,3,3,1,3,3,426,108,19,4,0,0
2025-02-21 16:48:48,23.76515625,164216,36.7191313861646,1009.8692966784452,28.184763162212285,1,3,3,1,3,3,426,108,19,4,0,0
2025-02-21 16:48:48,23.769453125,165025,36.72532661274058,1009.8678469482788,28.196865870610992,1,3,3,1,3,3,429,114,21,5,0,0
2025-02-21 16:48:49,23.7755078125,165514,36.71439109923051,1009.8693276577571,28.18450453935561,0,2,2,0,2,2,429,114,21,5,0,0
2025-02-21 16:48:50,23.771015625,165187,36.713944999764465,1009.8687292122169,28.18950050990624,0,2,2,0,2,2,429,114,21,5,0,0
2025-02-21 16:48:51,23.7755078125,165514,36.71439109923051,1009.8744957280941,28.141360316904514,0,2,2,0,2,2,456,120,23,5,0,0
2025-02-21 16:48:52,23.781953125,166336,36.70349496327284,1009.874904873674,28.137944684511258,1,3,3,1,3,3,456,120,23,5,0,0
2025-02-21 16:48:53,23.775703125,165187,36.70287442631735,1009.8730986548028,28.15302338373701,1,3,3,1,3,3,456,120,23,5,0,0
2025-02-21 16:48:54,23.7813671875,165514,36.71497299934288,1009.8739280282426,28.146099595182136,1,3,4,1,3,4,417,119,24,7,1,1
2025-02-21 16:48:55,23.78703125,165678,36.70399917917256,1009.8799254357884,28.096032079074448,1,3,4,1,3,4,417,119,24,7,1,1
2025-02-21 16:48:55,23.781171875,164862,36.697649613546275,1009.8736024131578,28.14881789966764,1,3,4,1,3,4,417,119,24,7,1,1
2025-02-21 16:48:56,23.7860546875,166171,36.703902212513874,1009.8696837706012,28.181531622886567,1,3,4,1,3,4,393,111,18,7,1,1
2025-02-21 16:48:57,23.7926953125,166501,36.68725847145202,1009.8686954449923,28.189782407072986,1,3,4,1,3,4,393,111,18,7,1,1
2025-02-21 16:48:58,23.7876171875,165842,36.68098720468451,1009.8740113900726,28.145403672883756,1,3,4,1,3,4,393,111,18,7,1,1
2025-02-21 16:48:59,23.7925,166171,36.69300657733249,1009.878706247669,28.106210077387427,1,3,4,1,3,4,423,119,17,7,1,1
2025-02-21 16:49:00,23.79875,167166,36.6820921341352,1009.8701755857705,28.177425831868103,1,3,4,1,3,4,423,119,17,7,1,1
2025-02-21 16:49:00,23.7926953125,166006,36.68725847145202,1009.8773091239967,28.117873525433744,0,2,3,0,2,3,423,119,17,7,1,1
2025-02-21 16:49:01,23.7977734375,166833,36.681995205394855,1009.8702702979161,28.176635152341273,1,2,3,1,2,3,405,114,21,7,1,1
2025-02-21 16:49:02,23.803828125,166833,36.676828973838965,1009.8717503274738,28.16427952123081,1,2,3,1,2,3,405,114,21,7,1,1
2025-02-21 16:49:03,23.7977734375,167166,36.681995205394855,1009.8651020511228,28.219780994068895,1,2,3,1,2,3,405,114,21,7,1,1
2025-02-21 16:49:04,23.801875,166501,36.67086816704535,1009.8598804704417,28.263372262252993,2,3,4,2,3,4,399,112,21,7,1,1
2025-02-21 16:49:05,23.8079296875,166833,36.677236054508654,1009.8630830762584,28.236635959481834,2,3,4,2,3,4,399,112,21,7,1,1
2025-02-21 16:49:06,23.801484375,166336,36.6650626599216,1009.8626747810516,28.24004452508526,2,3,4,2,3,4,399,112,21,7,1,1
2025-02-21 16:49:06,23.805390625,166501,36.65968366843345,1009.8709096379115,28.17129779150192,1,2,3,1,2,3,390,112,21,7,1,1
2025-02-21 16:49:07,23.8102734375,167668,36.665934751943865,1009.8773269945259,28.1177243388531,1,2,3,1,2,3,390,112,21,7,1,1
2025-02-21 16:49:08,23.803828125,166833,36.676828973838965,1009.8717503274738,28.16427952123081,1,2,3,1,2,3,390,112,21,7,1,1
2025-02-21 16:49:09,23.8079296875,166833,36.67146901251807,1009.873419731802,28.150342963071616,1,1,2,1,1,2,369,105,18,4,1,1
2025-02-21 16:49:10,23.813203125,167333,36.666225466944724,1009.8787654974179,28.10571544976013,1,1,2,1,1,2,369,105,18,4,1,1
2025-02-21 16:49:11,23.8065625,166999,36.67133333443685,1009.874586042354,28.140606354582225,1,1,2,1,1,2,369,105,18,4,1,1
2025-02-21 16:49:12,23.811640625,167668,36.65453731827336,1009.8744378740213,28.141843294824184,0,1,2,0,1,2,360,107,21,4,1,1
2025-02-21 16:49:13,23.8169140625,168004,36.66659371862128,1009.8694467899941,28.18350999442894,1,2,3,1,2,3,360,107,21,4,1,1
2025-02-21 16:49:13,23.8110546875,168851,36.660245624865645,1009.8717382776848,28.164380115612197,1,2,3,1,2,3,360,107,21,4,1,1
2025-02-21 16:49:14,23.814375,167500,36.66057506294421,1009.8669367793565,28.204464194590013,2,3,4,2,3,4,432,129,22,3,1,1
2025-02-21 16:49:15,23.8184765625,167333,36.666748776196926,1009.8617147716593,28.248058963506704,2,3,4,2,3,4,432,129,22,3,1,1
2025-02-21 16:49:16,23.81203125,167500,36.66034251724101,1009.8681979339294,28.193935753719074,1,2,3,1,2,3,432,129,22,3,1,1
2025-02-21 16:49:17,23.8157421875,167836,36.65494422311145,1009.8709387811969,28.171054496559037,1,2,3,1,2,3,435,128,22,3,1,1
2025-02-21 16:49:18,23.8208203125,167500,36.64968169105839,1009.8742359944928,28.143528627605015,1,2,3,1,2,3,435,128,22,3,1,1
2025-02-21 16:49:19,23.81359375,167500,36.64319879412486,1009.875971123852,28.129043411540696,1,2,3,1,2,3,435,128,22,3,1,1
2025-02-21 16:49:19,23.816328125,167500,36.6550023537864,1009.8788067801422,28.105370814121603,1,2,2,1,2,2,429,124,22,1,1,0
2025-02-21 16:49:20,23.8219921875,167500,36.644031801852826,1009.8779124118863,28.11283716441864,1,2,2,1,2,2,429,124,22,1,1,0
2025-02-21 16:49:21,23.81515625,167500,36.64911982191675,1009.8716847725052,28.16482678904935,1,2,2,1,2,2,429,124,22,1,1,0
2025-02-21 16:49:22,23.8192578125,168004,36.637994690536495,1009.87507680402,28.136509374560482,1,2,2,1,2,2,453,129,23,1,1,0
2025-02-21 16:49:23,23.8251171875,168851,36.63857581060799,1009.8727851021342,28.155640990314883,1,2,2,1,2,2,453,129,23,1,1,0
2025-02-21 16:49:24,23.8188671875,167333,36.626424824638924,1009.8744256013733,28.14194574946423,1,2,2,1,2,2,453,129,23,1,1,0
2025-02-21 16:49:25,23.82296875,167836,36.64412866792308,1009.8795404183646,28.099246271628555,2,3,3,2,3,3,450,129,24,1,1,0
2025-02-21 16:49:25,23.8286328125,167668,36.63892449959156,1009.8803687106322,28.092331544649696,2,3,3,2,3,3,450,129,24,1,1,0
2025-02-21 16:49:26,23.823359375,167333,36.61533985360282,1009.8836372567009,28.065045202066557,2,3,3,2,3,3,450,129,24,1,1,0
2025-02-21 16:49:27,23.828046875,169534,36.63310059623283,1009.8845604028527,28.05733864407436,1,2,2,1,2,2,438,126,23,2,1,0
2025-02-21 16:49:28,23.834296875,168342,36.627954784355474,1009.8863654145848,28.04227016077059,1,2,2,1,2,2,438,126,23,2,1,0
2025-02-21 16:49:29,23.827265625,167500,36.62725755717896,1009.8849808271672,28.053828882800634,1,2,2,1,2,2,438,126,23,2,1,0
2025-02-21 16:49:30,23.8317578125,167836,36.627703002014314,1009.88902398751,28.02007607231797,0,2,2,0,2,2,438,126,23,2,1,0
2025-02-21 16:49:31,23.8378125,169534,36.62253793656067,1009.8853347801959,28.05087403408096,1,3,3,1,3,3,438,126,23,2,1,0
2025-02-21 16:49:31,23.831171875,168173,36.62187950344717,1009.8811558297167,28.085760542770533,1,3,3,1,3,3,438,126,23,2,1,0
2025-02-21 16:49:32,23.835859375,168511,36.61081401122527,1009.8820788050963,28.078055395078007,1,3,3,1,3,3,447,130,22,2,1,0
2025-02-21 16:49:33,23.8409375,168851,36.611317409970866,1009.8819300229021,28.079297452504075,1,3,3,1,3,3,447,130,22,2,1,0
2025-02-21 16:49:34,23.8346875,168681,36.610697846045774,1009.8818480692165,28.079981614973615,1,3,3,1,3,3,447,130,22,2,1,0
2025-02-21 16:49:35,23.839375,169534,36.61116251522783,1009.8827709808734,28.07227700352589,2,3,4,2,3,4,462,135,22,3,1,0
2025-02-21 16:49:36,23.8458203125,169534,36.59450731421603,1009.8814555295097,28.083258599817402,2,3,4,2,3,4,462,135,22,3,1,0
2025-02-21 16:49:37,23.839375,168681,36.599633024939855,1009.8827709808734,28.07227700352589,1,2,3,1,2,3,462,135,22,3,1,0
2025-02-21 16:49:37,23.8446484375,170051,36.58286285182683,1009.8846705921404,28.056418768297377,0,2,2,0,2,2,435,128,19,3,1,0
2025-02-21 16:49:38,23.8508984375,170570,36.57771816082341,1009.8881980779953,28.026970859811588,0,2,2,0,2,2,435,128,19,3,1,0
2025-02-21 16:49:39,23.8450390625,169192,36.56561066086615,1009.8870446575943,28.036599753444744,0,2,2,0,2,2,435,128,19,3,1,0
2025-02-21 16:49:40,23.849140625,170224,36.56025361967897,1009.8835448497027,28.065816629407266,0,1,2,0,1,2,393,116,19,3,1,0
2025-02-21 16:49:41,23.855,169192,36.560833875094275,1009.8864210400876,28.041805791860224,0,1,2,0,1,2,393,116,19,3,1,0
2025-02-21 16:49:42,23.848359375,168681,36.54288782562818,1009.8839653626319,28.06230612550558,0,1,2,0,1,2,393,116,19,3,1,0
2025-02-21 16:49:43,23.8540234375,170570,36.54344851767461,1009.8899617810202,28.0122472699112,0,1,2,0,1,2,363,111,16,3,1,0
2025-02-21 16:49:43,23.8594921875,170570,36.5324650824113,1009.8956325690291,27.96490703914064,0,1,2,0,1,2,363,111,16,3,1,0
2025-02-21 16:49:44,23.8534375,170397,36.53186584344514,1009.8941536966481,27.977252773461636,0,1,2,0,1,2,363,111,16,3,1,0
