timestamp,latitude,longitude
2025-04-18 16:10:37-07:00,37.876661,-122.260439
2025-04-18 16:10:38-07:00,37.876647,-122.260433
2025-04-18 16:10:39-07:00,37.876627,-122.260436
2025-04-18 16:10:40-07:00,37.876616,-122.260438
2025-04-18 16:10:41-07:00,37.876606,-122.260441
2025-04-18 16:10:42-07:00,37.876596,-122.260436
2025-04-18 16:10:43-07:00,37.876583,-122.260437
2025-04-18 16:10:44-07:00,37.876574,-122.260435
2025-04-18 16:10:45-07:00,37.876553,-122.260431
2025-04-18 16:10:46-07:00,37.876546,-122.260432
2025-04-18 16:10:47-07:00,37.876538,-122.260432
2025-04-18 16:10:48-07:00,37.876526,-122.260429
2025-04-18 16:10:49-07:00,37.876518,-122.260425
2025-04-18 16:10:50-07:00,37.87651,-122.260417
2025-04-18 16:10:51-07:00,37.876494,-122.260405
2025-04-18 16:10:52-07:00,37.876489,-122.260396
2025-04-18 16:10:53-07:00,37.876485,-122.260391
2025-04-18 16:10:54-07:00,37.876475,-122.260393
2025-04-18 16:10:55-07:00,37.876462,-122.260386
2025-04-18 16:10:56-07:00,37.876453,-122.260396
2025-04-18 16:10:57-07:00,37.876433,-122.260399
2025-04-18 16:10:58-07:00,37.87642,-122.260396
2025-04-18 16:10:59-07:00,37.876404,-122.260396
2025-04-18 16:11:00-07:00,37.87639,-122.260396
2025-04-18 16:11:01-07:00,37.876374,-122.260399
2025-04-18 16:11:02-07:00,37.876362,-122.260397
2025-04-18 16:11:03-07:00,37.876341,-122.260396
2025-04-18 16:11:04-07:00,37.87633,-122.260396
2025-04-18 16:11:05-07:00,37.876318,-122.260397
2025-04-18 16:11:06-07:00,37.876311,-122.260398
2025-04-18 16:11:07-07:00,37.876296,-122.260393
2025-04-18 16:11:08-07:00,37.876288,-122.260397
2025-04-18 16:11:09-07:00,37.87627,-122.260388
2025-04-18 16:11:10-07:00,37.87626,-122.260381
2025-04-18 16:11:11-07:00,37.87625,-122.260375
2025-04-18 16:11:12-07:00,37.876241,-122.260373
2025-04-18 16:11:13-07:00,37.876231,-122.260371
2025-04-18 16:11:14-07:00,37.876221,-122.260367
2025-04-18 16:11:15-07:00,37.876217,-122.260359
2025-04-18 16:11:16-07:00,37.87621,-122.260356
2025-04-18 16:11:17-07:00,37.876194,-122.260352
2025-04-18 16:11:18-07:00,37.876179,-122.260348
2025-04-18 16:11:19-07:00,37.876167,-122.260345
2025-04-18 16:11:20-07:00,37.876163,-122.260343
2025-04-18 16:11:21-07:00,37.876137,-122.260337
2025-04-18 16:11:22-07:00,37.876131,-122.260327
2025-04-18 16:11:23-07:00,37.876122,-122.260317
2025-04-18 16:11:24-07:00,37.876119,-122.260305
2025-04-18 16:11:25-07:00,37.8761,-122.260299
2025-04-18 16:11:26-07:00,37.876089,-122.260299
2025-04-18 16:11:27-07:00,37.876077,-122.2603
2025-04-18 16:11:28-07:00,37.876072,-122.260306
2025-04-18 16:11:29-07:00,37.876064,-122.260305
2025-04-18 16:11:30-07:00,37.876058,-122.260305
2025-04-18 16:11:31-07:00,37.876045,-122.260309
2025-04-18 16:11:32-07:00,37.876034,-122.260312
2025-04-18 16:11:33-07:00,37.876018,-122.260311
2025-04-18 16:11:34-07:00,37.876012,-122.260299
2025-04-18 16:11:35-07:00,37.876003,-122.260298
2025-04-18 16:11:36-07:00,37.875991,-122.260299
2025-04-18 16:11:37-07:00,37.875983,-122.260292
2025-04-18 16:11:38-07:00,37.875982,-122.260304
2025-04-18 16:11:39-07:00,37.875969,-122.26029
2025-04-18 16:11:40-07:00,37.87596,-122.260284
2025-04-18 16:11:41-07:00,37.875957,-122.260282
2025-04-18 16:11:42-07:00,37.875956,-122.260281
2025-04-18 16:11:43-07:00,37.875955,-122.260278
2025-04-18 16:11:44-07:00,37.875956,-122.260277
2025-04-18 16:11:45-07:00,37.875957,-122.260271
2025-04-18 16:11:46-07:00,37.875961,-122.260269
2025-04-18 16:11:47-07:00,37.875951,-122.260264
2025-04-18 16:11:48-07:00,37.875943,-122.260247
2025-04-18 16:11:49-07:00,37.875943,-122.260221
2025-04-18 16:11:50-07:00,37.875942,-122.260211
2025-04-18 16:11:51-07:00,37.87594,-122.260201
2025-04-18 16:11:52-07:00,37.875935,-122.260189
2025-04-18 16:11:53-07:00,37.875936,-122.260172
