Timestamp,Count
2025-04-04 15:45:56,0
2025-04-04 15:46:06,2
2025-04-04 15:46:16,1
2025-04-04 15:46:26,1
2025-04-04 15:46:36,1
2025-04-04 15:46:46,1
2025-04-04 15:46:56,1
2025-04-04 15:47:06,0
2025-04-04 15:47:16,1
2025-04-04 15:47:26,1
2025-04-04 15:47:36,0
2025-04-04 15:47:46,1
