Timestamp,Count
2025-04-04 15:42:36,0
2025-04-04 15:42:46,1
2025-04-04 15:42:56,0
2025-04-04 15:43:06,2
2025-04-04 15:43:16,0
2025-04-04 15:43:26,0
2025-04-04 15:43:36,2
2025-04-04 15:43:46,0
2025-04-04 15:43:56,2
2025-04-04 15:44:06,0
2025-04-04 15:44:16,0
2025-04-04 15:44:26,1
